Status,Brand,CPU,RAM,Storage,GPU,Screen,Touch,Price
New,hp,i7,8,256,other,17.3,No,1284.0
New,hp,i3,4,500,amd,15.6,No,469.3983
New,asus,i7,8,256,other,17.3,No,1710.93
Refurbished,acer,i5,8,256,nvdia,15.6,No,477.59
New,acer,i3,4,128,intel,14.0,No,808.0
New,other,i7,32,1000,nvdia,15.6,No,1334.0
New,toshiba,i7,8,256,intel,13.3,No,1458.41
New,toshiba,i5,8,256,intel,13.3,No,1171.65
New,acer,i5,8,256,intel,13.3,Yes,1068.93
New,other,i7,16,500,nvdia,15.6,No,1349.9
New,dell,i5,8,256,nvdia,15.6,No,1117.0
Refurbished,msi,i9,32,1000,nvdia,15.6,No,3399.0
New,dell,i5,8,256,intel,14.0,No,1753.73
New,hp,i5,8,1000,intel,15.6,No,849.58
Refurbished,lenovo,i5,8,256,intel,14.0,No,799.0
New,hp,i5,8,1000,other,17.3,No,977.98
Refurbished,other,i5,8,256,intel,13.3,No,609.04
Refurbished,asus,i9,32,1000,nvdia,17.3,No,2099.0
Refurbished,lenovo,ryzen 5,8,256,intel,14.0,No,739.61
New,lenovo,i7,16,512,intel,14.0,Yes,979.0
New,hp,i7,8,256,amd,15.6,No,769.33
New,other,i7,16,512,intel,13.3,No,1805.01
New,other,i7,8,512,intel,14.0,Yes,2031.93
New,asus,ryzen 7,16,1000,nvdia,13.4,Yes,2086.72
New,lenovo,i3,8,256,intel,13.3,No,1015.43
New,hp,i5,4,256,intel,14.0,No,1157.74
New,acer,i7,16,1000,nvdia,17.3,No,1799.0
New,microsoft,ryzen 5,4,128,intel,13.5,Yes,1058.23
New,dell,i7,16,256,nvdia,15.0,No,2509.0
Refurbished,acer,i5,12,512,intel,15.6,No,477.28
New,hp,i7,12,128,other,15.6,No,1419.89
New,msi,i9,32,1000,nvdia,16.0,No,3099.0
New,lenovo,i7,8,1000,other,15.6,No,758.63
New,asus,i7,16,512,intel,14.0,Yes,1902.0
New,hp,i5,8,1000,intel,15.6,No,862.4200000000001
Refurbished,msi,i7,16,1000,nvdia,15.6,No,1043.94
New,hp,ryzen 5,8,512,intel,12.5,Yes,2154.98
New,hp,other,8,256,intel,15.6,No,339.0
New,asus,ryzen 7,16,512,nvdia,15.6,No,1139.01
New,lenovo,ryzen 5,8,512,intel,12.5,Yes,1496.93
New,lenovo,i5,8,256,other,17.3,No,746.86
Refurbished,acer,i7,16,512,nvdia,15.6,No,1299.0
Refurbished,other,i7,16,512,intel,15.6,No,799.0
New,lenovo,i7,16,1000,nvdia,15.6,No,1219.0
Refurbished,msi,i7,16,1000,nvdia,17.3,No,1283.54
New,lenovo,i5,8,128,amd,15.6,No,869.9100000000001
New,toshiba,i5,8,500,intel,15.6,No,1138.48
New,acer,other,4,32,intel,11.6,No,317.79
Refurbished,asus,ryzen 7,16,512,intel,14.0,No,609.04
New,asus,i5,8,512,intel,15.6,No,693.0
Refurbished,hp,i5,8,256,intel,15.6,No,679.95
New,apple,M2,16,512,intel,13.6,No,1969.01
Refurbished,lenovo,other,8,256,intel,15.6,No,480.95
Refurbished,msi,i7,32,1000,nvdia,15.6,No,1659.24
New,msi,i7,8,128,other,15.6,No,1250.8300000000002
New,hp,i3,8,512,intel,15.6,No,451.46
New,hp,i3,8,256,intel,15.6,No,378.94
New,hp,i3,4,1000,intel,15.6,No,511.46
New,hp,i7,8,256,intel,13.3,Yes,1924.93
Refurbished,msi,i9,32,1000,nvdia,15.6,No,3299.0
Refurbished,hp,ryzen 5,16,512,nvdia,16.1,No,735.84
New,asus,i7,16,512,intel,14.0,No,789.0
Refurbished,msi,i7,16,1000,nvdia,15.6,No,1649.0
New,lenovo,ryzen 7,8,512,intel,15.6,No,565.01
New,dell,i7,8,256,amd,15.6,No,801.4407
Refurbished,acer,other,8,128,intel,15.6,No,399.0
Refurbished,hp,i3,8,512,intel,15.6,No,392.69
New,lenovo,i3,8,256,intel,14.0,No,484.5
New,other,i5,16,512,intel,13.3,Yes,1779.99
Refurbished,msi,i7,16,512,intel,15.6,No,807.78
New,msi,i5,8,256,other,15.6,No,1282.93
Refurbished,asus,ryzen 5,16,512,intel,14.0,No,608.64
New,lenovo,i3,8,256,intel,13.0,No,1206.0
New,samsung,i7,16,512,intel,14.0,No,1599.0
New,acer,i7,16,1000,nvdia,16.0,No,1899.0
New,lenovo,ryzen 5,8,512,intel,15.6,No,549.0
New,hp,i7,8,256,intel,15.6,No,1315.0193000000002
New,microsoft,i7,16,256,intel,12.3,No,1649.0
New,dell,i5,8,128,intel,13.3,Yes,1710.93
New,dell,i7,12,1000,intel,15.6,No,762.9849000000002
Refurbished,asus,i9,16,1000,nvdia,14.0,No,1399.0
New,acer,ryzen 5,8,1000,amd,15.6,No,480.43
New,dell,i7,32,256,other,17.3,No,3369.4300000000003
New,lenovo,ryzen 3,8,256,intel,14.0,No,756.95
New,lenovo,i5,8,128,other,15.6,No,876.33
New,lenovo,i7,16,512,intel,13.3,Yes,1603.93
New,hp,i3,8,256,intel,15.6,No,393.59
New,other,other,6,64,intel,14.1,No,383.61
New,asus,other,4,500,amd,15.6,No,373.43
Refurbished,other,i7,16,1000,nvdia,15.6,No,2499.98
Refurbished,lenovo,i5,16,512,intel,14.0,No,976.18
New,asus,i9,32,1000,nvdia,17.3,No,1889.0
New,asus,other,16,256,amd,17.3,No,2352.9300000000003
New,toshiba,i3,4,128,intel,15.6,No,532.86
New,lenovo,i3,8,1000,intel,15.6,No,491.13000000000005
New,other,i5,16,512,nvdia,15.6,No,1109.0
New,other,ryzen 3,8,256,intel,15.6,No,327.51
Refurbished,lenovo,i5,16,512,intel,14.0,No,738.0
Refurbished,lenovo,i7,16,512,intel,15.6,No,1036.62
Refurbished,other,i7,32,1000,intel,17.0,No,1424.19
New,other,i7,16,512,nvdia,17.0,No,1409.01
New,other,i7,16,500,intel,15.6,No,739.0
New,asus,i5,16,512,nvdia,15.6,No,999.0
Refurbished,msi,i7,32,1000,nvdia,15.6,No,1764.19
New,other,i5,16,512,nvdia,15.6,No,859.0
New,hp,ryzen 3,8,256,intel,15.6,No,839.14
New,toshiba,i3,4,128,intel,15.6,No,532.86
New,dell,i3,4,1000,intel,15.6,No,474.973
New,msi,i9,32,1000,nvdia,16.0,No,2599.0
New,acer,other,4,1000,intel,15.6,No,318.86
New,asus,i3,8,256,intel,14.0,No,471.63
New,asus,i5,16,512,nvdia,15.6,No,1099.0
New,lenovo,i5,8,256,nvdia,14.0,No,1089.0
New,hp,ryzen 3,8,512,intel,15.6,No,495.33
New,lenovo,i7,12,1000,intel,15.6,Yes,651.63
New,lenovo,i7,12,256,intel,14.0,No,1790.11
New,asus,i3,8,256,intel,15.6,No,460.63
New,toshiba,i3,4,500,intel,15.6,No,523.23
New,dell,i7,16,512,intel,13.3,Yes,2031.93
New,dell,i7,8,512,intel,14.0,No,1797.6
New,hp,i5,8,256,intel,15.6,No,876.08
New,lenovo,i3,8,512,intel,15.6,No,547.91
Refurbished,other,i7,16,512,nvdia,15.6,No,1333.69
New,lenovo,i5,8,256,intel,14.0,No,1269.02
New,lenovo,ryzen 7,8,512,intel,15.6,No,564.62
New,hp,i3,8,256,intel,15.6,No,432.26
Refurbished,msi,i7,32,1000,nvdia,17.3,No,2429.64
Refurbished,msi,i9,32,2000,nvdia,17.0,Yes,3899.0
Refurbished,msi,i7,32,1000,nvdia,17.3,No,3249.0
Refurbished,asus,ryzen 7,16,512,nvdia,15.6,No,766.09
New,asus,i7,16,512,intel,15.6,No,883.19
Refurbished,microsoft,i7,16,1000,intel,12.3,No,1776.79
New,other,i3,4,128,intel,14.0,No,273.61
Refurbished,lenovo,i7,8,256,intel,14.0,No,1199.0
New,asus,i7,8,256,other,15.6,No,1068.93
New,acer,i5,8,256,nvdia,17.0,No,1085.0
New,dell,i3,4,1000,intel,15.6,No,474.973
New,asus,ryzen 7,16,1000,nvdia,17.3,No,1455.4
New,hp,i7,12,256,other,17.3,No,2138.9300000000003
New,msi,i7,16,256,other,17.3,No,1597.296
Refurbished,lenovo,i3,8,256,intel,15.6,No,426.39
New,apple,ryzen 5,8,512,intel,12.0,No,1246.5500000000002
New,lenovo,i5,16,256,intel,14.0,No,869.0
Refurbished,lenovo,i3,8,256,intel,15.6,No,426.39
New,apple,M2,32,512,intel,14.2,No,2719.0
New,dell,i7,8,256,other,15.6,No,1464.8300000000002
New,dell,i7,8,128,intel,15.6,No,914.85
New,asus,i7,12,512,other,15.6,Yes,1175.93
New,dell,i5,8,128,other,15.6,No,1122.43
New,acer,i5,8,256,intel,13.3,Yes,737.23
New,other,ryzen 5,4,32,intel,13.3,No,209.72
New,lenovo,i7,8,1000,other,15.6,No,961.93
New,lenovo,i5,4,500,intel,15.6,No,732.95
New,hp,i7,16,512,intel,15.6,No,1078.0
New,hp,i5,8,512,intel,15.6,No,759.0
New,other,i7,32,500,nvdia,15.6,No,1699.0
New,hp,i5,4,500,intel,15.6,No,533.9300000000001
New,asus,other,8,64,intel,14.0,Yes,449.0
New,lenovo,i7,16,1000,intel,13.0,Yes,3107.62
New,dell,i7,8,256,intel,13.3,Yes,1496.93
New,hp,ryzen 5,16,512,intel,15.6,No,816.21
New,msi,i7,8,128,other,17.3,No,1507.63
Refurbished,msi,i7,32,1000,nvdia,15.6,No,1014.54
Refurbished,asus,i9,32,1000,nvdia,17.3,No,3258.19
New,dell,i5,8,256,amd,15.6,No,925.0
Refurbished,asus,i5,8,256,intel,15.6,No,599.0
New,lenovo,i7,8,256,other,15.6,No,1496.93
New,asus,i7,16,512,intel,14.0,No,800.0
New,asus,i9,32,2000,nvdia,16.0,No,4949.01
New,microsoft,i5,4,128,intel,13.5,Yes,1165.23
New,hp,i7,16,1000,nvdia,16.1,No,1299.01
New,other,i5,8,500,intel,15.6,No,500.0
Refurbished,acer,ryzen 7,16,512,nvdia,15.6,No,670.53
Refurbished,other,i7,8,256,intel,15.6,No,427.59
New,dell,i5,8,256,intel,15.0,No,1392.0
New,dell,i3,6,1000,intel,15.6,No,491.13000000000005
Refurbished,other,i7,16,512,nvdia,15.6,No,1232.74
New,asus,i3,8,256,intel,15.6,No,355.0
New,lenovo,i7,8,512,other,15.6,Yes,1817.93
New,microsoft,i7,16,512,intel,13.5,Yes,2022.7
New,msi,i7,16,256,other,15.6,No,2398.405
New,lenovo,i5,8,128,intel,15.6,Yes,1168.13
Refurbished,apple,i5,8,128,intel,13.3,No,745.15
New,asus,other,8,64,intel,15.6,No,399.0
New,hp,i5,6,256,nvdia,14.0,No,837.0
New,asus,i7,16,128,other,15.6,No,2031.93
Refurbished,other,i7,32,2000,intel,16.0,No,1882.19
New,other,i7,32,1000,other,17.3,Yes,6525.93
New,lenovo,i5,8,256,other,15.6,No,833.5300000000001
New,hp,i7,16,256,other,15.6,No,2588.33
New,toshiba,i7,16,256,other,15.6,No,2113.25
New,lenovo,i5,4,256,intel,15.6,Yes,927.69
Refurbished,other,i7,32,1000,nvdia,15.6,No,3399.99
New,other,i7,16,1000,intel,14.0,No,1162.0
New,lenovo,i7,8,512,other,14.0,No,2079.01
New,dell,i7,8,128,amd,17.3,No,1175.93
New,hp,i5,16,512,intel,15.6,No,687.64
New,microsoft,i7,16,512,intel,15.0,Yes,2310.0
New,dell,i7,16,512,intel,13.3,Yes,1368.53
Refurbished,hp,i5,16,256,intel,14.0,No,291.69
New,msi,i7,16,512,nvdia,16.0,No,1399.0
Refurbished,lenovo,i7,8,256,intel,14.0,No,711.95
Refurbished,hp,i7,16,512,intel,15.6,No,1889.25
New,hp,ryzen 5,4,500,amd,17.3,No,469.73
New,msi,i7,8,256,other,17.3,No,1710.93
New,hp,i5,8,256,intel,13.3,Yes,2436.3900000000003
New,lenovo,i5,16,512,intel,16.0,No,1089.0
New,lenovo,ryzen 7,16,512,intel,15.6,No,619.99
Refurbished,asus,i7,16,512,nvdia,15.6,No,606.09
Refurbished,other,i9,32,1000,nvdia,17.3,No,4699.99
Refurbished,apple,i5,8,512,intel,13.3,No,1027.5
New,dell,i7,16,512,intel,14.0,No,1064.0
New,asus,other,4,64,amd,14.0,No,297.44930000000005
Refurbished,hp,i5,16,512,intel,14.0,No,312.83
New,msi,i7,16,1000,nvdia,15.6,No,1399.0
Refurbished,acer,i7,16,512,nvdia,15.6,No,1199.0
New,asus,i7,16,512,nvdia,15.6,No,1095.0
Refurbished,dell,i5,16,256,intel,14.0,No,529.0
Refurbished,asus,i9,32,2000,nvdia,16.0,No,3999.0
Refurbished,other,i9,32,2000,nvdia,16.0,No,3799.0
New,other,other,4,128,intel,15.6,No,272.58
Refurbished,asus,ryzen 7,16,512,intel,14.0,No,1099.0
New,other,i7,32,1000,nvdia,15.6,No,1649.0
New,lenovo,i9,32,1000,nvdia,16.0,No,4580.73
New,other,ryzen 7,16,512,intel,16.0,No,1299.0
New,lenovo,i7,8,256,nvdia,15.6,No,2655.0
Refurbished,msi,i7,16,1000,nvdia,15.6,No,901.09
New,asus,i5,16,512,intel,14.0,No,846.31
New,msi,i7,16,1000,nvdia,16.0,No,1699.01
Refurbished,msi,i7,16,512,nvdia,17.3,No,998.69
New,lenovo,i7,8,128,other,15.6,No,1336.43
New,asus,ryzen 5,8,512,intel,16.0,No,437.87
Refurbished,dell,i5,8,128,intel,15.6,No,489.0
Refurbished,asus,i7,16,512,nvdia,17.3,No,1648.69
Refurbished,other,i9,16,512,nvdia,17.3,No,1295.89
New,dell,i7,16,512,other,17.3,No,3374.78
New,hp,i7,16,1000,nvdia,16.1,No,1599.0
New,lenovo,i5,8,256,intel,15.6,No,1443.43
Refurbished,hp,i5,4,500,intel,14.0,No,370.01
New,lenovo,i5,4,256,intel,15.6,No,1053.0
Refurbished,asus,ryzen 7,16,1000,nvdia,14.0,No,852.09
New,asus,i7,8,512,intel,15.6,No,749.0
New,apple,M2,8,256,intel,15.3,No,1599.0
Refurbished,hp,i7,16,512,intel,15.6,No,1654.05
New,asus,i3,8,256,intel,15.6,No,391.6
Refurbished,asus,i9,32,1000,nvdia,17.3,No,1999.0
New,hp,i5,8,256,intel,15.6,No,738.3000000000001
New,hp,i5,4,500,intel,14.0,No,772.5400000000001
New,asus,i7,8,1000,other,17.3,No,1111.73
New,other,i7,16,1000,nvdia,15.6,No,1529.0
New,other,i7,16,512,intel,15.6,Yes,2245.9300000000003
New,asus,other,4,1000,intel,15.6,No,362.73
New,lenovo,i3,4,500,intel,15.6,No,437.63000000000005
New,lenovo,i5,4,1000,intel,15.6,No,664.9515000000001
Refurbished,msi,i7,16,1000,nvdia,15.6,No,1022.79
New,other,i5,8,256,intel,15.6,No,899.01
New,dell,i7,8,256,intel,14.0,No,2255.0
New,dell,i7,8,256,nvdia,15.0,No,2712.0
Refurbished,asus,i9,32,1000,nvdia,15.6,No,1599.98
New,hp,i7,16,512,intel,14.0,No,1997.09
Refurbished,msi,i7,16,512,nvdia,15.6,No,1529.0
Refurbished,dell,i5,8,256,intel,15.6,No,1125.75
New,asus,i7,12,128,intel,15.6,No,1389.93
New,hp,i7,16,512,nvdia,15.6,No,5368.77
New,hp,i7,32,1000,nvdia,16.1,No,1699.0
New,lenovo,i7,32,512,other,17.3,No,3466.8
New,lenovo,ryzen 5,4,500,amd,15.6,No,330.63
Refurbished,asus,i7,16,512,intel,14.0,No,799.0
New,acer,i5,8,256,intel,13.3,Yes,737.23
New,apple,i5,8,512,intel,12.0,No,1615.7
New,asus,i5,12,512,intel,16.0,No,832.01
New,msi,i7,16,1000,nvdia,16.0,No,1899.01
New,asus,i9,32,512,nvdia,15.6,No,1699.01
New,hp,other,4,32,intel,13.3,No,658.0500000000001
Refurbished,lenovo,i5,8,256,intel,14.0,No,635.0
Refurbished,msi,i7,16,512,nvdia,15.6,No,1399.0
New,msi,i5,16,512,intel,14.0,No,699.0
Refurbished,asus,i9,32,1000,nvdia,15.6,No,2071.29
New,hp,i5,8,256,amd,15.6,No,1714.0
New,asus,i5,16,512,intel,14.0,No,800.0
New,msi,i7,16,256,other,14.0,No,1892.83
New,other,other,4,128,intel,15.6,No,246.95
Refurbished,acer,i7,16,512,nvdia,16.0,No,1899.0
New,dell,i5,8,256,intel,16.0,No,887.87
New,asus,i9,32,1000,nvdia,13.4,Yes,3834.15
New,lenovo,i5,16,512,nvdia,15.6,No,1059.0
New,samsung,i7,8,256,intel,,No,2031.0
New,hp,i5,8,256,amd,15.6,No,1443.43
Refurbished,asus,i7,8,512,intel,15.6,No,699.0
Refurbished,lenovo,i7,8,256,nvdia,15.6,No,877.63
New,lenovo,i7,16,512,intel,14.0,No,2245.9300000000003
Refurbished,lenovo,i7,8,256,intel,15.6,No,501.99
New,other,i5,16,500,nvdia,15.6,No,1679.9
Refurbished,other,i7,16,1000,nvdia,15.6,No,1599.0
New,hp,ryzen 5,8,1000,amd,17.0,No,557.363
New,hp,i7,16,512,intel,14.0,No,2484.11
New,hp,i5,16,512,intel,15.6,No,629.01
New,asus,ryzen 7,32,1000,nvdia,15.6,No,1889.0
New,dell,other,4,500,intel,15.6,No,475.06930000000006
New,toshiba,i7,16,512,intel,13.3,No,2381.82
New,hp,i7,16,512,intel,13.3,No,1280.79
New,hp,i7,6,1000,intel,15.6,No,619.5300000000001
New,other,i5,8,256,intel,13.0,No,1714.0
New,hp,i5,8,512,intel,15.6,No,1064.59
New,lenovo,i5,8,256,intel,12.5,No,1529.0300000000002
Refurbished,acer,i5,16,1000,nvdia,15.6,No,881.13
New,dell,ryzen 5,8,64,other,15.6,No,2132.51
New,asus,ryzen 5,16,512,intel,14.0,No,1157.12
New,lenovo,i3,4,1000,intel,17.3,No,523.23
New,lenovo,i7,8,512,intel,14.0,No,2441.74
Refurbished,other,i7,16,1000,intel,16.0,Yes,1999.0
Refurbished,asus,ryzen 5,8,512,intel,14.0,No,571.54
New,apple,M2,16,512,intel,13.3,No,1899.01
New,hp,i5,8,256,intel,15.6,No,1399.24
Refurbished,apple,M1,16,1000,intel,14.2,No,2749.0
New,dell,i7,8,256,other,15.6,No,2576.56
Refurbished,other,i9,16,1000,nvdia,14.0,No,2899.99
New,hp,i5,8,512,intel,15.6,No,882.01
New,acer,i7,16,512,nvdia,16.0,No,1799.0
Refurbished,other,i7,32,1000,nvdia,15.6,No,3299.99
New,other,i5,16,500,nvdia,15.6,No,1199.9
New,asus,i7,16,512,intel,12.5,No,2086.5
New,other,i7,32,1000,intel,17.0,No,1809.01
New,lenovo,i7,16,512,nvdia,15.6,No,2048.0
New,asus,ryzen 5,16,512,intel,16.0,No,579.01
New,microsoft,i5,8,256,intel,13.0,Yes,1293.93
New,acer,ryzen 5,4,500,amd,15.6,No,414.09
New,acer,i5,8,256,intel,15.6,No,531.8
New,dell,i7,8,512,intel,14.0,No,1797.6
New,lenovo,i5,16,512,nvdia,15.6,No,1059.0
New,msi,i7,32,1000,nvdia,16.0,No,2449.0
Refurbished,msi,i7,32,1000,nvdia,17.3,No,1721.09
Refurbished,msi,ryzen 7,16,1000,nvdia,15.6,No,1149.0
New,asus,i9,32,2000,nvdia,16.0,No,3499.01
Refurbished,msi,i7,16,1000,nvdia,15.6,No,1599.0
New,asus,ryzen 7,16,512,intel,15.6,No,1035.84
New,hp,ryzen 3,8,256,intel,15.6,No,529.0
New,hp,ryzen 5,8,1000,amd,17.0,No,557.363
New,dell,i7,8,256,amd,15.6,No,989.0
Refurbished,msi,ryzen 5,8,512,intel,14.0,No,642.39
New,lenovo,i5,16,512,intel,17.3,No,999.62
New,lenovo,i5,16,512,intel,13.3,No,1310.61
New,hp,i5,16,512,intel,14.0,No,1385.0
Refurbished,other,i7,16,256,intel,13.4,Yes,1699.99
New,other,i7,16,1000,nvdia,17.0,No,1999.0
Refurbished,hp,ryzen 7,16,1000,nvdia,15.6,No,676.84
Refurbished,msi,i7,16,1000,nvdia,17.3,No,1699.0
New,lenovo,other,4,500,amd,15.6,No,319.93
New,hp,ryzen 5,8,240,intel,12.5,Yes,3317.0
New,lenovo,i5,16,512,nvdia,15.6,No,1498.33
New,asus,other,4,64,intel,14.0,No,349.0
New,hp,i3,8,256,intel,15.6,No,608.94
New,msi,i5,8,512,intel,14.0,No,799.0
New,dell,i7,8,256,other,15.6,No,1957.03
New,dell,i7,8,128,amd,15.6,No,1038.863
New,lenovo,i5,4,1000,intel,15.6,No,664.9515000000001
New,lenovo,i7,8,256,intel,13.9,Yes,1154.53
New,msi,i7,32,1000,nvdia,17.3,No,2660.55
New,other,other,4,32,intel,14.0,No,278.2
New,lenovo,i3,8,256,intel,15.6,No,495.99
Refurbished,hp,i5,8,256,intel,15.6,No,520.0
Refurbished,hp,i5,8,512,intel,15.6,No,421.27
New,apple,M2,8,256,intel,13.6,No,1519.0
Refurbished,apple,i5,4,256,intel,13.3,No,324.0
New,hp,i7,8,512,intel,14.0,No,1570.76
New,lenovo,i5,16,512,intel,15.6,No,1069.0
Refurbished,apple,i9,32,2000,amd,16.0,No,2755.0
Refurbished,msi,i7,16,1000,nvdia,17.3,No,1599.0
New,hp,i7,8,512,intel,15.6,No,628.96
New,acer,ryzen 3,8,256,intel,15.6,No,371.0
New,hp,i5,8,256,intel,15.6,No,1224.0800000000002
New,other,i5,8,256,other,13.3,No,1069.893
New,lenovo,i5,8,256,intel,13.3,Yes,1282.93
Refurbished,acer,i3,8,512,intel,14.0,No,334.24
New,dell,i5,16,512,intel,13.4,No,2063.26
Refurbished,msi,i7,16,1000,nvdia,14.0,No,1124.79
Refurbished,other,i5,8,256,intel,13.3,No,609.04
New,acer,i5,8,1000,intel,15.6,No,583.85
Refurbished,msi,i7,16,1000,intel,15.6,No,665.74
Refurbished,other,i7,16,512,nvdia,15.6,No,1045.94
New,dell,i5,8,256,intel,14.0,No,1205.5797
New,asus,ryzen 5,8,512,intel,13.3,No,780.0300000000001
Refurbished,msi,i7,16,1000,nvdia,15.6,No,1899.0
New,hp,i5,8,512,intel,15.6,No,579.01
New,hp,i5,4,128,intel,13.0,No,922.0
New,hp,i7,8,256,intel,13.3,Yes,1443.43
Refurbished,asus,ryzen 7,16,1000,nvdia,15.6,No,647.39
Refurbished,msi,i7,32,1000,nvdia,15.6,No,3199.0
Refurbished,acer,i7,16,1000,nvdia,17.3,No,1498.14
New,hp,i5,8,1000,intel,15.6,Yes,598.13
Refurbished,microsoft,i7,16,512,intel,12.3,No,899.01
New,dell,i5,4,500,intel,15.6,No,882.75
Refurbished,msi,i7,16,512,nvdia,15.6,No,806.28
New,hp,i7,16,512,intel,15.6,No,759.01
New,asus,i7,16,128,other,17.3,No,2459.9300000000003
Refurbished,acer,i7,16,1000,nvdia,16.0,No,1106.09
New,hp,i7,8,256,intel,15.6,No,726.5300000000001
New,lenovo,i5,8,256,intel,14.0,No,1765.5
New,dell,i7,8,256,intel,13.3,No,2006.0
Refurbished,lenovo,ryzen 7,16,512,intel,14.0,No,1439.26
New,dell,i5,8,2000,amd,15.6,No,812.13
New,asus,i7,8,512,intel,15.6,No,635.01
New,lenovo,i9,32,1000,nvdia,16.0,No,4199.0
Refurbished,msi,i7,32,1000,nvdia,15.6,No,2299.0
New,lenovo,i7,16,512,intel,12.5,No,1923.86
New,msi,i7,16,256,other,17.3,No,2171.03
New,hp,i5,8,256,nvdia,17.3,No,1172.0
New,dell,i7,4,256,amd,15.6,No,790.73
Refurbished,apple,i5,8,512,intel,13.3,No,1020.01
New,acer,i7,8,256,nvdia,15.6,No,1057.0
New,asus,i9,32,1000,nvdia,15.6,No,3499.0
New,hp,i7,8,256,amd,15.6,No,913.0
New,toshiba,i7,16,256,other,15.6,No,1524.75
New,hp,i7,8,128,other,15.6,No,1175.93
New,hp,i5,8,256,intel,14.0,No,1048.6
New,dell,i7,8,256,intel,14.0,No,1396.0
New,dell,i7,8,512,other,15.6,No,1350.34
Refurbished,hp,i7,8,512,intel,15.6,No,1654.05
New,asus,i7,8,128,other,15.6,No,1432.73
New,toshiba,i7,16,512,intel,13.3,No,1869.29
New,lenovo,i7,16,512,nvdia,15.6,No,1830.0
New,other,ryzen 3,8,256,intel,15.6,No,369.85
New,acer,i7,16,1000,nvdia,16.0,No,1929.01
New,apple,i5,8,256,intel,13.3,No,1518.3300000000002
New,asus,i5,12,512,intel,15.6,No,824.78
Refurbished,other,i5,8,256,intel,14.0,No,889.0
New,msi,i7,32,1000,nvdia,14.0,No,1359.0
New,dell,i7,8,256,intel,12.5,No,1808.3
New,acer,i3,8,256,intel,15.6,No,430.99
New,acer,i5,4,128,intel,13.3,No,700.85
Refurbished,hp,ryzen 7,8,512,nvdia,16.1,No,829.19
New,dell,i7,4,256,amd,15.6,No,939.0
New,asus,i7,16,256,other,15.6,No,1350.34
New,other,ryzen 5,8,512,intel,16.0,No,969.0
Refurbished,lenovo,i5,8,256,intel,14.0,No,239.0
Refurbished,msi,i7,16,1000,nvdia,17.3,No,1979.0
New,hp,i7,8,512,intel,13.3,No,1180.21
New,msi,i5,16,512,intel,15.6,No,819.0
Refurbished,msi,ryzen 5,8,512,intel,14.0,No,642.39
New,dell,i5,8,256,intel,14.0,No,1289.35
Refurbished,asus,i7,16,512,intel,15.6,No,899.0
Refurbished,lenovo,i5,16,512,intel,14.0,No,635.0
Refurbished,hp,ryzen 5,8,256,intel,15.6,No,410.69
New,asus,i7,8,128,other,17.3,No,1249.76
New,hp,i7,16,512,intel,14.0,Yes,1205.0
New,acer,i7,16,256,other,17.3,No,2780.9300000000003
New,dell,i5,8,256,intel,15.6,No,1040.55
New,hp,other,4,256,intel,15.6,No,355.01
New,dell,i5,8,256,intel,14.0,No,1229.43
Refurbished,msi,i7,32,1000,nvdia,15.6,No,2115.19
New,lenovo,ryzen 5,8,512,intel,15.6,No,439.0
New,asus,i7,16,512,other,17.3,No,2300.5
New,other,other,8,256,intel,15.6,No,408.24
New,asus,i7,16,512,intel,13.3,No,1199.0
New,hp,other,8,256,intel,15.6,No,335.28
New,hp,i5,8,256,intel,13.3,Yes,1743.0300000000002
Refurbished,asus,i5,8,1000,intel,15.6,No,699.0
New,acer,i5,8,256,intel,,No,524.99
New,lenovo,i7,8,256,other,15.6,No,929.83
New,lenovo,i7,16,1000,amd,15.6,No,1175.93
Refurbished,lenovo,i7,8,512,intel,15.6,No,934.24
New,dell,i5,8,256,amd,15.6,No,860.0
New,lenovo,ryzen 5,4,64,intel,10.1,Yes,587.4300000000001
New,hp,i7,8,512,intel,15.6,No,739.01
New,hp,i3,6,1000,amd,15.6,No,576.73
New,hp,i7,8,256,other,15.6,No,747.9300000000001
New,toshiba,i5,4,128,intel,14.0,No,1404.0
Refurbished,asus,i9,32,1000,nvdia,14.0,No,2799.0
Refurbished,dell,i5,8,256,intel,14.0,No,519.01
New,dell,i7,8,1000,other,15.6,No,994.03
Refurbished,msi,i7,16,1000,intel,15.6,No,1199.0
Refurbished,msi,i9,32,1000,nvdia,17.3,No,2599.0
Refurbished,apple,i5,8,256,intel,13.0,No,634.25
Refurbished,lenovo,i3,8,256,intel,15.6,No,307.09
Refurbished,acer,i5,12,512,intel,15.6,No,373.49
New,lenovo,i5,8,256,intel,15.6,No,1123.072
New,asus,ryzen 7,32,1000,nvdia,17.3,No,2999.0
New,asus,i7,8,512,intel,15.6,No,942.08
New,other,i7,16,512,intel,17.0,No,1699.0
New,lenovo,ryzen 7,8,512,intel,15.6,No,751.88
New,hp,other,6,1000,amd,15.6,No,566.0300000000001
New,lenovo,i7,8,500,other,15.6,No,673.0300000000001
Refurbished,asus,ryzen 7,32,1000,nvdia,17.3,No,2099.0
New,microsoft,i3,8,128,intel,10.5,Yes,853.59
Refurbished,apple,i7,16,512,amd,15.4,No,977.08
New,acer,ryzen 5,16,1000,nvdia,15.6,No,1199.0
New,dell,i7,16,512,intel,15.6,No,1334.21
New,lenovo,i5,8,512,intel,15.6,No,2100.3993
