Status,CPU,RAM,Storage,GPU,Screen,Price,apple,asus,dell,hp,lenovo,microsoft,msi,other,samsung,toshiba
0,3,4,4,1.0,15.6,999.0,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,15.6,899.87,0,0,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,729.0,0,0,0,0,1,0,0,0,0,0
0,2,1,4,1.0,15.6,501.83,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,2039.0,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,14.0,1271.0,0,0,0,0,1,0,0,0,0,0
1,2,2,3,1.0,14.0,1251.91,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,15.6,599.0,0,0,0,0,1,0,0,0,0,0
1,1,2,3,1.0,13.3,727.37,1,0,0,0,0,0,0,0,0,0
0,0,1,3,0.0,15.6,394.83,0,1,0,0,0,0,0,0,0,0
0,3,3,3,2.0,15.6,899.0,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,14.0,978.0,0,0,0,0,0,0,0,0,0,0
0,2,1,3,1.0,15.6,518.95,0,0,0,1,0,0,0,0,0,0
0,3,4,4,1.0,13.4,1899.0,0,0,0,0,0,0,1,0,0,0
1,3,3,4,1.0,14.0,644.39,0,0,0,0,0,0,1,0,0,0
0,3,3,4,1.0,17.3,3099.99,0,0,0,0,0,0,0,1,0,0
0,2,2,3,3.0,13.0,2124.0,0,0,0,0,0,0,0,0,0,1
0,3,2,3,1.0,15.6,2209.443,0,0,0,1,0,0,0,0,0,0
1,3,4,4,2.0,15.6,1040.54,0,0,0,0,0,0,1,0,0,0
0,2,3,3,1.0,15.6,1212.25,0,1,0,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,799.0,0,1,0,0,0,0,0,0,0,0
0,2,1,2,1.0,14.0,1353.5500000000002,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,1396.0,0,1,0,0,0,0,0,0,0,0
1,0,2,1,1.0,15.6,399.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,662.3193,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,719.0,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,17.0,3810.0,0,0,0,0,1,0,0,0,0,0
0,1,1,3,1.0,15.6,481.5,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,14.0,1234.33,0,0,0,0,0,0,1,0,0,0
1,2,2,3,1.0,14.0,799.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,13.3,1358.61,0,0,0,0,1,0,0,0,0,0
0,0,2,3,1.0,15.6,391.02,0,0,0,1,0,0,0,0,0,0
0,5,4,4,1.0,16.0,3699.01,0,1,0,0,0,0,0,0,0,0
1,2,3,4,1.0,13.3,1491.33,1,0,0,0,0,0,0,0,0,0
0,0,1,1,1.0,14.0,329.0,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,14.0,839.0,0,1,0,0,0,0,0,0,0,0
1,3,2,3,1.0,14.0,711.95,0,0,0,0,1,0,0,0,0,0
0,3,2,3,2.0,15.6,628.04,0,1,0,0,0,0,0,0,0,0
0,3,4,4,2.0,16.0,2578.38,0,0,0,0,0,0,1,0,0,0
0,1,2,4,1.0,15.6,471.0,0,0,0,1,0,0,0,0,0,0
0,2,3,3,1.0,15.6,609.01,0,0,0,1,0,0,0,0,0,0
0,3,3,3,2.0,14.0,1515.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,15.6,559.0,0,0,0,0,0,0,0,1,0,0
0,3,2,3,3.0,15.0,1449.0,0,0,0,0,0,1,0,0,0,0
0,2,2,3,1.0,13.3,1067.86,1,0,0,0,0,0,0,0,0,0
0,3,3,3,2.0,15.6,909.99,0,1,0,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,1048.99,0,0,0,0,0,0,0,1,0,0
0,1,2,3,1.0,15.6,451.46,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,15.6,699.0,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,15.6,825.64,0,0,0,0,0,0,1,0,0,0
1,3,3,4,1.0,15.6,1249.0,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,15.6,1167.0,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,13.3,951.23,0,0,1,0,0,0,0,0,0,0
0,3,4,4,1.0,16.0,2239.01,0,0,0,0,0,0,1,0,0,0
0,2,1,3,2.0,15.6,1128.85,0,0,0,0,1,0,0,0,0,0
0,2,3,4,1.0,15.6,694.4300000000001,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,12.4,1134.21,0,0,0,0,0,1,0,0,0,0
0,2,2,3,1.0,15.6,589.0,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,14.0,882.56,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,14.0,999.0,0,0,1,0,0,0,0,0,0,0
0,3,3,3,2.0,15.6,1389.93,0,0,1,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,554.0,0,0,0,0,1,0,0,0,0,0
1,5,3,4,2.0,15.6,1313.64,0,0,0,0,0,0,0,1,0,0
0,2,3,3,1.0,17.3,862.19,0,1,0,0,0,0,0,0,0,0
0,1,1,2,2.0,14.0,787.3809,0,0,1,0,0,0,0,0,0,0
0,1,1,3,1.0,15.6,390.443,0,0,0,1,0,0,0,0,0,0
0,3,3,3,2.0,15.6,950.53,0,1,0,0,0,0,0,0,0,0
0,3,2,3,2.0,15.6,716.14,0,0,0,1,0,0,0,0,0,0
1,2,3,3,2.0,15.6,666.69,0,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,568.82,0,0,0,1,0,0,0,0,0,0
0,3,3,3,2.0,15.6,1299.01,0,1,0,0,0,0,0,0,0,0
0,0,1,2,1.0,15.6,381.76,0,0,0,1,0,0,0,0,0,0
0,3,4,4,1.0,17.3,1549.01,0,0,0,0,0,0,0,1,0,0
0,0,1,4,1.0,15.6,372.36,0,0,0,0,0,0,0,0,0,0
0,3,2,3,3.0,14.0,1515.0,0,1,0,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,875.54,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,17.3,1498.14,0,0,0,0,0,0,0,0,0,0
0,2,1,3,1.0,13.3,722.25,0,0,0,1,0,0,0,0,0,0
0,3,3,4,1.0,16.0,1929.01,0,0,0,0,0,0,0,0,0,0
0,3,2,3,2.0,13.3,1560.0600000000002,0,0,1,0,0,0,0,0,0,0
1,2,2,3,1.0,14.0,549.0,0,1,0,0,0,0,0,0,0,0
0,0,1,1,2.0,14.0,416.23,0,0,0,0,0,0,0,1,0,0
0,2,1,3,2.0,15.6,655.4927,0,0,0,1,0,0,0,0,0,0
0,3,3,3,2.0,14.0,1079.91,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,15.6,809.01,0,1,0,0,0,0,0,0,0,0
1,2,2,3,0.0,13.4,699.0,0,0,1,0,0,0,0,0,0,0
1,1,2,3,1.0,14.0,585.29,0,0,0,0,1,0,0,0,0,0
0,2,3,3,2.0,17.3,1376.02,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,15.6,842.99,0,0,0,0,1,0,0,0,0,0
0,3,3,4,2.0,15.6,2799.99,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,15.6,1848.46,0,0,1,0,0,0,0,0,0,0
1,3,4,4,2.0,14.0,840.84,0,0,0,0,0,0,1,0,0,0
0,3,3,3,2.0,13.4,1709.0,0,0,0,0,0,0,1,0,0,0
0,3,2,3,2.0,15.6,1886.41,0,0,1,0,0,0,0,0,0,0
0,0,1,1,2.0,11.6,329.95,0,0,0,0,0,0,0,1,0,0
1,3,3,3,1.0,15.6,942.84,0,1,0,0,0,0,0,0,0,0
0,2,2,3,3.0,14.0,1200.0,0,1,0,0,0,0,0,0,0,0
1,3,3,4,2.0,15.6,1022.39,0,0,0,0,0,0,1,0,0,0
0,0,3,3,1.0,13.0,2406.35,0,0,0,0,0,1,0,0,0,0
0,5,4,4,2.0,18.0,3699.01,0,1,0,0,0,0,0,0,0,0
1,3,3,3,2.0,15.6,2677.83,0,0,0,1,0,0,0,0,0,0
1,3,3,4,2.0,15.6,676.84,0,0,0,1,0,0,0,0,0,0
0,3,3,4,1.0,16.0,1499.0,0,1,0,0,0,0,0,0,0,0
0,2,1,1,1.0,14.0,255.73,0,0,0,0,0,0,0,1,0,0
0,3,2,3,2.0,15.6,951.0,0,0,1,0,0,0,0,0,0,0
0,3,4,4,0.0,16.0,1699.01,0,0,0,0,0,0,1,0,0,0
0,1,1,4,1.0,15.6,392.69,0,0,0,0,0,0,0,0,0,0
1,5,4,4,1.0,17.3,1770.24,0,1,0,0,0,0,0,0,0,0
0,3,2,3,1.0,15.6,1117.0,0,0,0,0,0,0,0,0,0,0
1,3,5,5,1.0,17.3,2373.14,0,0,0,0,0,0,1,0,0,0
0,3,2,3,1.0,14.0,2019.3147,0,0,0,1,0,0,0,0,0,0
0,1,1,3,1.0,15.6,369.1393000000001,0,0,0,1,0,0,0,0,0,0
1,2,3,3,1.0,15.6,949.0,0,1,0,0,0,0,0,0,0,0
0,3,2,4,1.0,15.6,1389.93,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,14.0,1439.15,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,15.6,791.0,0,0,0,1,0,0,0,0,0,0
1,2,2,3,2.0,15.6,549.93,0,0,1,0,0,0,0,0,0,0
0,2,3,3,1.0,14.0,969.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,2.0,13.0,1256.0,0,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,1091.08,0,0,1,0,0,0,0,0,0,0
0,2,3,3,2.0,16.0,1463.31,0,0,0,1,0,0,0,0,0,0
0,2,2,4,1.0,15.6,577.7465000000001,0,0,1,0,0,0,0,0,0,0
1,3,3,4,1.0,15.6,1600.0,0,1,0,0,0,0,0,0,0,0
1,2,2,3,1.0,15.6,475.99,0,0,0,1,0,0,0,0,0,0
0,3,4,4,1.0,17.3,3496.86,0,0,0,0,1,0,0,0,0,0
0,2,3,3,1.0,15.6,549.0,0,0,0,1,0,0,0,0,0,0
1,3,3,4,0.0,15.6,912.44,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,1093.01,0,0,0,0,0,0,0,1,0,0
1,2,2,3,1.0,14.0,565.54,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,15.6,2459.9300000000003,0,0,0,0,0,0,0,1,0,0
0,0,1,2,0.0,15.6,442.99,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,15.6,559.01,0,0,0,1,0,0,0,0,0,0
1,2,2,3,1.0,13.3,873.6,1,0,0,0,0,0,0,0,0,0
0,3,2,3,1.0,14.0,1175.93,0,0,1,0,0,0,0,0,0,0
0,3,3,3,1.0,17.3,2584.05,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,15.6,438.46,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,14.0,1167.0,0,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,13.3,1743.0300000000002,0,0,1,0,0,0,0,0,0,0
0,1,1,4,1.0,15.6,582.08,0,0,0,0,0,0,0,0,0,0
1,3,4,4,2.0,15.6,2818.09,0,0,1,0,0,0,0,0,0,0
1,2,3,3,1.0,13.3,678.39,0,1,0,0,0,0,0,0,0,0
1,4,3,4,1.0,14.2,2749.0,1,0,0,0,0,0,0,0,0,0
1,0,2,3,1.0,15.6,445.79,0,0,0,0,1,0,0,0,0,0
0,4,2,3,1.0,13.6,1869.0,1,0,0,0,0,0,0,0,0,0
0,0,1,3,1.0,15.6,394.83,0,0,1,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,455.55,0,0,0,1,0,0,0,0,0,0
0,2,3,3,1.0,15.6,1074.0,0,0,0,0,1,0,0,0,0,0
1,3,3,3,1.0,15.6,942.84,0,1,0,0,0,0,0,0,0,0
1,2,2,3,1.0,15.6,569.04,0,0,0,0,1,0,0,0,0,0
0,2,3,3,2.0,13.3,1375.3,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,12.5,2457.7365,0,0,0,1,0,0,0,0,0,0
0,2,3,3,1.0,13.3,1020.24,0,0,1,0,0,0,0,0,0,0
0,3,2,3,1.0,14.0,1122.43,0,1,0,0,0,0,0,0,0,0
0,0,2,3,0.0,15.6,349.0,0,0,0,1,0,0,0,0,0,0
0,2,3,3,1.0,13.3,1581.0,0,0,0,0,0,0,0,1,0,0
0,2,3,3,1.0,14.0,1282.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,14.0,1192.0,0,0,0,0,1,0,0,0,0,0
0,3,3,4,1.0,15.6,1269.0,0,0,0,0,1,0,0,0,0,0
0,0,1,3,1.0,15.6,448.33,0,0,0,0,1,0,0,0,0,0
0,0,1,3,2.0,15.6,426.9193,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,478.45,0,0,0,1,0,0,0,0,0,0
0,3,2,4,1.0,15.6,961.93,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,14.0,909.0,0,0,0,0,1,0,0,0,0,0
0,3,3,3,1.0,15.6,1149.56,0,0,0,0,1,0,0,0,0,0
1,3,3,3,2.0,15.6,1182.53,0,0,0,0,0,0,1,0,0,0
0,2,2,3,2.0,14.0,717.0,0,0,1,0,0,0,0,0,0,0
1,3,3,3,1.0,14.0,1099.0,0,0,0,0,0,0,1,0,0,0
1,3,3,4,1.0,16.0,1106.09,0,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,876.0,0,0,0,1,0,0,0,0,0,0
1,3,3,3,1.0,15.6,1036.62,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,13.3,1415.61,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,15.0,1251.19,0,0,0,0,0,1,0,0,0,0
1,5,4,5,1.0,17.0,3899.0,0,0,0,0,0,0,1,0,0,0
1,3,3,4,1.0,15.6,1749.0,0,0,0,0,0,0,1,0,0,0
0,1,2,3,2.0,15.6,609.15,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,15.0,2103.55,0,0,0,0,0,1,0,0,0,0
0,3,3,3,0.0,15.6,1049.0,0,1,0,0,0,0,0,0,0,0
0,2,3,3,1.0,15.6,670.67,0,0,0,0,0,0,0,0,0,0
1,2,2,3,1.0,15.6,599.0,0,0,0,1,0,0,0,0,0,0
1,2,3,3,0.0,13.3,1498.0,1,0,0,0,0,0,0,0,0,0
0,0,1,1,1.0,11.6,398.4,0,1,0,0,0,0,0,0,0,0
0,1,2,3,3.0,15.6,479.0,0,0,0,1,0,0,0,0,0,0
1,3,3,3,1.0,15.6,1128.54,0,0,0,0,0,0,0,1,0,0
0,2,2,3,2.0,13.3,1603.93,0,0,1,0,0,0,0,0,0,0
0,2,2,4,1.0,15.6,853.86,0,0,0,0,0,0,0,0,0,0
0,3,3,3,1.0,13.9,1978.43,0,0,0,0,1,0,0,0,0,0
1,2,2,3,2.0,14.0,635.0,0,0,0,0,1,0,0,0,0,0
0,2,2,4,1.0,15.6,876.33,0,0,1,0,0,0,0,0,0,0
0,0,1,4,1.0,15.6,270.02520000000004,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,15.6,1222.3680000000002,0,0,1,0,0,0,0,0,0,0
0,4,2,3,0.0,13.3,1219.0,1,0,0,0,0,0,0,0,0,0
1,5,4,4,1.0,17.3,1861.34,0,1,0,0,0,0,0,0,0,0
0,2,3,3,2.0,15.6,739.01,0,0,0,0,0,0,0,0,0,0
0,3,3,3,1.0,17.0,1799.0,0,0,0,0,0,0,0,1,0,0
1,3,3,4,3.0,14.0,1499.0,0,0,0,0,0,0,1,0,0,0
0,3,3,3,1.0,15.6,729.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,15.6,509.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,1.0,15.6,502.0,0,1,0,0,0,0,0,0,0,0
0,3,2,3,2.0,15.6,1859.9489,0,0,0,1,0,0,0,0,0,0
0,1,2,3,0.0,15.6,379.0,0,0,0,1,0,0,0,0,0,0
1,3,3,3,0.0,16.0,3697.02,0,0,0,1,0,0,0,0,0,0
0,4,3,4,1.0,14.2,2729.01,1,0,0,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,790.73,0,0,1,0,0,0,0,0,0,0
0,2,1,3,1.0,14.0,807.85,0,0,1,0,0,0,0,0,0,0
1,5,5,5,1.0,17.3,4299.0,0,0,0,0,0,0,1,0,0,0
1,2,3,3,1.0,14.0,635.0,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,17.3,937.48,0,0,0,0,0,0,1,0,0,0
0,3,2,4,1.0,15.6,1250.8300000000002,0,1,0,0,0,0,0,0,0,0
0,3,2,2,3.0,15.6,1275.226,0,0,0,0,0,0,1,0,0,0
0,0,1,2,2.0,11.6,350.0,0,0,0,0,1,0,0,0,0,0
0,2,2,3,3.0,13.3,1026.13,0,0,0,1,0,0,0,0,0,0
0,0,2,2,1.0,14.0,458.99,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,13.3,1216.0,0,0,1,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,915.78,0,0,1,0,0,0,0,0,0,0
0,3,2,3,0.0,15.6,903.3,0,0,0,0,1,0,0,0,0,0
0,0,1,1,2.0,14.0,278.2,0,0,0,0,0,0,0,1,0,0
0,3,2,2,1.0,15.6,1038.863,0,0,1,0,0,0,0,0,0,0
1,3,3,4,0.0,15.6,1199.99,0,0,0,1,0,0,0,0,0,0
0,0,2,3,2.0,15.6,639.3999000000001,0,0,0,0,1,0,0,0,0,0
1,1,2,3,0.0,15.6,397.29,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,15.6,989.0,0,1,0,0,0,0,0,0,0,0
1,3,3,3,0.0,15.6,621.54,0,0,0,1,0,0,0,0,0,0
0,3,2,4,1.0,15.6,961.93,0,0,0,0,1,0,0,0,0,0
1,3,3,4,2.0,15.6,1699.0,0,0,0,0,0,0,0,1,0,0
0,3,2,3,1.0,15.6,839.0,0,0,0,0,0,0,0,0,0,0
0,3,2,3,2.0,14.0,2193.9066000000003,0,0,0,0,1,0,0,0,0,0
0,3,3,4,1.0,15.6,1335.01,0,1,0,0,0,0,0,0,0,0
0,3,2,3,2.0,17.3,1443.43,0,0,0,0,0,0,1,0,0,0
0,1,1,2,2.0,15.6,558.0,0,0,0,1,0,0,0,0,0,0
0,3,3,3,1.0,17.3,2514.5,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,14.0,1433.0,0,0,1,0,0,0,0,0,0,0
1,3,4,4,0.0,14.0,840.84,0,0,0,0,0,0,1,0,0,0
0,0,2,3,1.0,15.6,392.55,0,0,0,0,0,0,0,1,0,0
1,3,4,4,1.0,17.3,3699.0,0,0,0,0,0,0,1,0,0,0
0,2,2,3,1.0,12.5,1786.9,0,0,1,0,0,0,0,0,0,0
1,3,3,3,0.0,14.0,1399.0,0,0,0,0,0,0,1,0,0,0
1,3,3,4,3.0,15.6,1649.0,0,0,0,0,0,0,1,0,0,0
0,0,2,3,1.0,14.1,399.0,0,0,0,0,0,0,0,1,0,0
0,4,2,3,2.0,13.6,1519.0,1,0,0,0,0,0,0,0,0,0
0,3,2,3,0.0,15.6,1389.93,0,1,0,0,0,0,0,0,0,0
1,3,3,3,1.0,15.6,586.54,0,0,0,0,0,0,0,0,0,0
1,2,2,3,2.0,15.6,999.0,0,0,1,0,0,0,0,0,0,0
0,0,2,3,3.0,14.0,424.0,0,0,0,1,0,0,0,0,0,0
0,2,2,2,1.0,15.6,1198.3037000000002,0,0,0,0,0,0,1,0,0,0
0,2,1,3,2.0,15.6,426.38430000000005,0,0,0,1,0,0,0,0,0,0
0,3,2,3,1.0,12.5,1833.4343,0,0,0,0,1,0,0,0,0,0
0,2,2,3,2.0,16.1,792.65,0,0,0,1,0,0,0,0,0,0
0,3,3,4,0.0,17.3,1067.86,0,1,0,0,0,0,0,0,0,0
0,0,1,1,2.0,14.1,201.05,0,0,0,0,0,0,0,1,0,0
0,5,4,4,1.0,16.0,2599.0,0,0,0,0,0,0,1,0,0,0
0,3,3,5,2.0,15.6,1059.2893,0,0,1,0,0,0,0,0,0,0
0,0,1,1,1.0,14.0,245.03,0,0,0,0,1,0,0,0,0,0
0,3,3,4,2.0,15.6,2835.19,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,14.0,1156.47,0,0,0,0,1,0,0,0,0,0
1,5,4,6,1.0,17.3,3499.01,0,1,0,0,0,0,0,0,0,0
0,3,2,3,2.0,15.6,2901.84,0,0,1,0,0,0,0,0,0,0
0,5,4,4,1.0,16.1,2399.01,0,0,0,1,0,0,0,0,0,0
1,3,2,3,2.0,14.0,767.75,0,0,0,0,1,0,0,0,0,0
0,3,3,4,0.0,15.6,2799.99,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,15.6,720.25,0,0,0,0,0,0,1,0,0,0
1,3,4,4,1.0,16.0,1751.09,0,0,0,0,0,0,0,0,0,0
0,2,2,3,2.0,15.6,527.0,0,1,0,0,0,0,0,0,0,0
0,2,2,2,2.0,13.3,1710.93,0,0,1,0,0,0,0,0,0,0
1,3,3,4,1.0,17.3,1599.0,0,0,0,0,0,0,1,0,0,0
1,3,3,3,1.0,15.6,1603.1,0,0,0,1,0,0,0,0,0,0
1,3,4,4,1.0,16.0,2699.0,0,0,0,0,0,0,1,0,0,0
0,3,4,4,2.0,17.3,6525.93,0,0,0,0,0,0,0,1,0,0
0,2,2,4,1.0,14.0,868.84,0,0,0,1,0,0,0,0,0,0
0,2,2,3,2.0,14.0,1011.15,0,1,0,0,0,0,0,0,0,0
0,3,4,4,2.0,16.0,2102.18,0,0,0,0,0,0,1,0,0,0
1,3,4,4,2.0,17.3,2749.0,0,0,0,0,0,0,1,0,0,0
0,4,2,3,1.0,13.6,1519.0,1,0,0,0,0,0,0,0,0,0
0,2,2,3,1.0,13.3,1329.0,0,0,0,0,1,0,0,0,0,0
1,1,2,3,2.0,15.6,449.0,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,15.6,830.39,0,1,0,0,0,0,0,0,0,0
1,3,3,3,2.0,14.0,588.0,0,0,0,1,0,0,0,0,0,0
1,3,3,4,1.0,15.6,916.94,0,0,0,0,0,0,1,0,0,0
1,5,5,5,1.0,17.3,3599.0,0,0,0,0,0,0,1,0,0,0
1,3,4,4,2.0,17.3,1417.19,0,0,0,0,0,0,0,0,0,0
0,1,2,3,1.0,15.6,511.49,0,0,0,0,1,0,0,0,0,0
0,2,3,3,2.0,16.0,799.0,0,1,0,0,0,0,0,0,0,0
0,3,4,4,2.0,17.3,1799.0,0,0,0,1,0,0,0,0,0,0
1,2,2,3,1.0,13.3,873.6,1,0,0,0,0,0,0,0,0,0
0,3,4,3,1.0,15.6,1549.0,0,0,0,0,0,0,0,1,0,0
1,2,2,3,1.0,14.0,675.95,0,0,0,0,1,0,0,0,0,0
1,3,3,3,3.0,13.9,1599.0,0,1,0,0,0,0,0,0,0,0
0,2,2,3,1.0,15.6,1029.0,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,15.6,648.97,0,1,0,0,0,0,0,0,0,0
0,3,4,4,1.0,16.0,2499.0,0,0,0,0,0,0,1,0,0,0
1,3,4,4,2.0,15.6,1399.0,0,0,0,0,0,0,1,0,0,0
1,2,2,2,2.0,13.3,906.5,1,0,0,0,0,0,0,0,0,0
1,3,3,3,1.0,14.0,849.0,0,1,0,0,0,0,0,0,0,0
0,1,2,3,2.0,15.6,499.0,0,1,0,0,0,0,0,0,0,0
0,2,1,4,2.0,15.6,431.21,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,641.0,0,0,0,1,0,0,0,0,0,0
0,2,3,3,2.0,13.3,1071.49,0,0,1,0,0,0,0,0,0,0
0,2,3,3,1.0,14.0,920.82,0,0,0,1,0,0,0,0,0,0
0,3,4,5,1.0,14.4,3199.0,0,0,0,0,0,1,0,0,0,0
0,2,3,3,1.0,15.6,879.0,0,0,0,0,1,0,0,0,0,0
0,2,3,3,2.0,14.0,799.0,0,0,0,0,1,0,0,0,0,0
0,5,4,4,2.0,14.0,2499.0,0,1,0,0,0,0,0,0,0,0
1,3,4,4,2.0,17.3,3399.99,0,0,0,0,0,0,0,1,0,0
1,3,3,3,2.0,14.0,999.0,0,0,0,0,1,0,0,0,0,0
0,3,3,3,2.0,15.6,1299.0,0,1,0,0,0,0,0,0,0,0
0,3,3,3,1.0,15.6,930.24,0,0,0,0,1,0,0,0,0,0
1,2,2,3,1.0,14.0,799.0,0,0,0,0,1,0,0,0,0,0
0,3,2,3,2.0,15.6,706.2,0,0,0,0,0,0,0,0,0,0
1,3,4,4,1.0,17.3,1799.0,0,1,0,0,0,0,0,0,0,0
1,3,3,4,0.0,15.6,1799.0,0,1,0,0,0,0,0,0,0,0
0,3,4,4,3.0,16.0,2739.0,0,0,0,0,0,0,0,0,0,0
1,3,4,4,1.0,17.3,1721.09,0,0,0,0,0,0,1,0,0,0
0,3,3,3,2.0,14.0,1729.01,0,0,0,1,0,0,0,0,0,0
0,0,1,1,1.0,14.0,245.03,0,0,0,0,1,0,0,0,0,0
0,3,3,4,2.0,14.0,1162.0,0,0,0,0,0,0,0,1,0,0
0,3,3,3,1.0,16.1,1149.0,0,0,0,1,0,0,0,0,0,0
0,2,1,4,1.0,15.6,499.69000000000005,0,0,0,0,1,0,0,0,0,0
0,3,2,3,1.0,17.3,1284.0,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,694.4300000000001,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,14.0,1626.0,0,0,1,0,0,0,0,0,0,0
1,5,4,4,1.0,17.3,1931.64,0,1,0,0,0,0,0,0,0,0
1,2,3,3,2.0,13.3,884.99,1,0,0,0,0,0,0,0,0,0
1,3,4,4,1.0,15.6,1749.0,0,0,0,0,0,0,1,0,0,0
1,4,3,4,0.0,14.2,2500.01,1,0,0,0,0,0,0,0,0,0
0,0,2,3,3.0,15.6,384.27,0,0,0,1,0,0,0,0,0,0
0,3,2,3,2.0,14.0,918.0,0,1,0,0,0,0,0,0,0,0
0,0,2,2,2.0,14.1,385.0,0,0,0,0,0,0,0,1,0,0
0,2,2,3,1.0,14.0,1439.15,0,0,0,0,1,0,0,0,0,0
0,2,3,3,1.0,14.5,1529.0,0,0,0,0,1,0,0,0,0,0
0,3,4,4,1.0,17.3,2999.01,0,0,0,1,0,0,0,0,0,0
0,2,2,3,2.0,15.6,614.99,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,1222.7425,0,0,1,0,0,0,0,0,0,0
0,2,2,2,1.0,17.3,951.23,0,0,1,0,0,0,0,0,0,0
1,3,3,3,1.0,16.1,641.14,0,0,0,1,0,0,0,0,0,0
0,5,4,4,1.0,17.3,1899.01,0,1,0,0,0,0,0,0,0,0
0,2,1,4,2.0,15.6,522.8983000000001,0,0,0,1,0,0,0,0,0,0
1,3,3,3,2.0,15.6,866.86,0,0,0,0,1,0,0,0,0,0
1,3,3,4,1.0,15.6,1049.0,0,0,0,0,0,0,1,0,0,0
1,3,3,4,1.0,17.3,1979.0,0,0,0,0,0,0,1,0,0,0
1,2,3,3,1.0,14.0,588.29,0,0,0,0,0,0,1,0,0,0
1,2,2,3,1.0,14.0,448.99,0,0,1,0,0,0,0,0,0,0
0,3,3,3,0.0,15.6,1057.0,0,0,0,1,0,0,0,0,0,0
0,2,2,3,1.0,15.6,531.34,0,0,0,0,1,0,0,0,0,0
